,id,name,pc_00,pc_01,pc_02,pc_03,pc_04,pc_05,pc_06,pc_07,pc_08,pc_09,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50,pc_51,pc_52,pc_53,pc_54,pc_55,pc_56,pc_57,pc_58,pc_59,pc_60,pc_61,pc_62,pc_63,pc_64,pc_65,pc_66,pc_67,pc_68
326,326,spinning poi,0.03148374,0.12345745,-0.078747496,0.074767366,-0.03883831,0.025287231,0.00054701266,0.08674967,0.021753931,-0.033600178,-0.06999127,-0.057053145,0.035788715,0.054773983,0.04365326,-0.07059735,0.009030273,-0.023181183,0.047776166,-0.054723278,0.019758642,-0.009936919,-0.08450128,0.05712964,-0.013468741,-0.018453553,-0.014074743,-0.05594687,0.03005897,-0.0028127423,-0.02868056,0.052583724,0.028860746,0.114516504,-0.048569113,-0.06201951,-0.062880844,-0.0005563041,0.034298267,0.11562346,-0.10116577,-0.1154475,0.016476475,0.01132281,-0.04066496,-0.0027124686,-0.0022594547,-0.001902448,-0.024255615,-0.03622657,0.08643034,0.05777754,-0.04956107,-0.010544212,0.026031867,0.032093704,0.032345265,0.02535539,0.041021876,-0.06443856,0.08103288,0.045137692,0.0032875072,0.028992495,0.04278539,0.0073675504,0.009082906,-0.008836854,0.007991505
327,327,spray painting,-0.038412377,0.042152993,-0.0060292557,0.010219642,0.07895801,0.03329821,0.015968127,-0.029982213,0.048321143,-0.027807442,0.015280745,0.037062965,0.062630035,-0.01651146,-0.016862951,0.037867133,0.0015365034,-0.15518324,0.12714797,-0.022781167,0.103202,0.006233223,-0.0720283,0.07644742,0.053285968,-0.015650589,0.076680236,-0.09073516,-0.032858994,0.06027045,-0.08744748,-0.013242209,0.04593464,0.015178682,-0.026967146,0.035216305,0.06051228,-0.048794366,-0.10562216,-0.059496917,-0.0059064496,-0.0047171684,-0.11015515,0.03203959,0.0203153,-0.056553826,0.062181406,0.043947387,0.021560509,0.04506839,0.0143921785,0.013987417,0.087332346,-0.024848796,0.082264595,0.0937068,0.009733293,0.008250184,0.033063926,-0.0784788,-0.043128528,-0.0096873585,0.10110131,-0.09412803,0.011445567,0.00053068995,0.043419383,0.07432013,-0.058130253
328,328,spraying,0.048497815,0.007020329,0.050569493,-0.037230607,0.08382888,0.0012426402,0.02650001,0.0035652348,0.060874984,-0.053224538,0.07295098,-0.0058007054,0.114332505,0.011143593,-0.0014900435,0.057146072,0.0095929215,-0.02091394,0.10545386,-0.033865575,0.08793866,0.02981564,-0.049102295,0.011857303,-0.005863703,0.03948745,-0.050286762,-0.06219063,-0.040607832,0.020932337,-0.0016516391,0.02216769,-0.012424212,-0.06105464,-0.032123476,-0.006429958,-0.024897993,-0.07046165,-0.019706547,-0.0002917891,0.009418955,-0.102677226,-0.06269589,0.039547622,-0.026130265,-0.02430842,0.03716839,0.011154833,0.03455339,-0.013923771,-0.05579281,0.0034429897,0.09514523,-0.100705385,0.007284928,0.06832516,-0.0708363,0.097344376,0.031335883,-0.022263916,0.051827304,-0.080416225,-0.06755168,-0.08317977,-0.045047313,-0.011380738,-0.012552168,-0.10554943,-0.02801667
329,329,springboard diving,-0.0015959577,-0.027349634,-0.025185345,0.075782344,-0.020779913,0.010792392,0.005798028,0.032261334,-0.029442271,-0.04065721,0.053470172,-0.01189217,-0.011823949,0.012300967,-0.04226128,0.025722615,0.043755606,-0.021019522,-0.017479893,0.010202512,0.09074923,-0.034954373,0.050786518,-0.1484024,0.08580357,-0.0017109809,0.1034917,-0.0063041374,-0.034264952,-0.051473387,0.0017615319,-0.037851486,-0.03276521,0.008362211,0.090725794,-0.013752405,-0.06764117,-0.04220388,0.108922586,0.10058041,-0.058389418,0.06998857,0.09646118,-0.04603551,-0.012087613,0.034417436,0.123989195,0.07764472,-0.0064085852,0.016731171,-0.05065661,0.037482686,0.012410926,0.038132373,0.022010412,-0.041227456,-0.04189112,0.022959558,-0.08158905,-0.0042282534,-0.010276301,0.09339242,0.039192654,-0.0106897075,0.04626622,0.01917411,0.023201155,0.038636826,0.007998746
330,330,squat,0.072866336,-0.041449904,0.06522403,0.10689044,-0.11452227,0.028300537,0.038080283,-0.024922391,0.0039516487,-0.051559966,0.015730243,0.031021725,-0.07020625,0.043237716,-0.10264127,0.030115103,-0.04928454,0.048269477,-0.06212744,0.0028160103,-0.034919366,-0.025396435,0.024801625,-0.033738554,-0.013827028,-0.06616037,-0.042950083,-0.04564981,-0.0063030757,-0.034975316,0.0068360604,-0.12817638,-0.021062493,-0.008715007,0.031833917,0.079199426,-0.034404323,-0.0017514415,0.07525383,-0.054858025,0.039894097,-0.057707112,-0.07107243,-0.07921415,-0.04397855,-0.012952838,0.014535323,0.048466872,0.08377227,0.03245482,-0.051337767,-0.006858712,0.06854081,-0.018254142,-0.07927364,0.031894796,0.046932813,0.015382089,0.02142306,-0.0634458,-0.041069657,0.0061583556,-0.005560981,-0.06571211,-0.07274134,-0.049329374,0.022779735,0.017130103,0.0066606887
331,331,sticking tongue out,-0.04969269,-0.014027491,-0.049692262,-0.02382759,-0.014321607,-0.017411156,-0.016653372,-0.0034571378,-0.008795513,0.065910175,-0.02911185,0.07503378,0.016071098,-0.053284097,-0.01628834,-0.055322316,0.012661139,0.008496257,-0.05747819,-0.06836585,-0.04484199,-0.09792662,0.07649241,0.090539776,-0.036669165,-0.020194326,-0.017332416,-0.002367543,0.030739559,-0.039980073,0.023860665,-0.037541743,-0.051190615,-0.08413947,0.005059188,-0.032043964,-0.030192772,-0.07027957,0.058435302,0.05176385,0.0048374385,0.019269638,-0.055695888,0.058064073,0.001986647,-0.08114063,0.057675198,0.02447134,-0.023461124,0.032962397,0.021569427,0.019201891,0.094095364,-0.048447497,0.0483523,0.038683172,0.08949284,-0.10616959,-0.035136316,0.022112146,-0.121127784,0.075246796,-0.035139814,-0.044337124,-0.057450175,0.0031728111,0.018239437,-0.020741826,0.0499662
332,332,stomping grapes,-0.06658143,0.018427707,0.06486202,0.0770732,0.0032735271,0.018209187,-0.02612891,-0.055526134,0.039217822,-0.016251313,0.03931857,-0.047905464,0.029213788,0.028122554,-0.025154881,0.08011553,0.013339974,-0.023719525,0.012581707,0.06298506,-0.018726196,0.05038306,0.11823685,0.007829812,0.053271912,-0.052906346,-0.008655462,0.011180255,0.00019777566,-0.11364564,0.112329274,0.085338354,0.03896685,0.038037576,-0.04100581,0.11890897,0.028443618,-0.01836679,0.06155281,-0.08847015,0.07939625,-0.05461299,0.015546387,0.084955186,-0.03949593,0.08192052,-0.015112707,-0.010943446,-0.020420982,-0.0347716,-0.009832845,0.024404164,-0.049760047,0.077840276,-0.061453264,-0.06924004,0.06190444,-0.021812376,-0.053022422,0.022957355,-0.08498117,-0.007825008,-0.036069,-0.005326324,-0.019360114,0.030865833,0.015051449,-0.05890303,0.012473521
333,333,stretching arm,-0.00037358687,-0.024610545,0.02471253,-0.029879028,0.00040078984,0.031824395,-0.003991347,0.031729836,-0.032872662,-0.07001434,-0.003537323,0.12516174,-0.06610531,0.029642807,0.018708698,-0.016415358,-0.04080752,0.025766257,-0.05128707,-0.015493613,-0.045186378,-0.07270906,0.009600196,-0.06921148,0.020435423,-0.04398968,0.08515647,-0.03905324,0.04339002,-0.023433428,-0.022291683,-0.018551692,-0.08342095,-0.062157195,0.061483372,0.014723064,-0.053608887,-0.07208328,-0.040511288,0.110863745,0.04899976,-0.010449994,0.010237525,0.037999604,-0.003623614,-0.069331884,-0.09028111,-0.14039724,-0.0055099963,-0.06531176,0.029115595,0.025996443,0.03478521,0.04959175,-0.036204398,0.06550853,-0.0030973535,-0.033533093,0.014144348,-0.04852636,-0.007847406,0.017132614,0.05208147,-0.016569614,-0.0055863783,0.007631475,-0.08891272,0.03213585,0.072642125
334,334,stretching leg,0.016655384,0.017766383,0.00091093016,-0.0020017596,-0.08048315,-0.009620947,-0.06660066,-0.050357938,-0.029361194,-0.12564598,-0.009694842,0.11539508,-0.099891484,0.050982308,0.05939859,-0.010961799,-0.053231124,-0.006175665,-0.022923332,0.0102008395,-0.090329796,-0.06258079,-0.025865365,-0.13262646,-0.023431774,-0.006692278,0.019677527,0.09933809,-0.007966019,-0.023124661,-0.0067883832,0.066232435,-0.028700242,-0.07659378,-0.05351901,0.09550606,-0.023682345,0.009084525,-0.019938115,0.08905381,-0.015614092,-0.02974268,-0.0026302673,0.012175508,0.027898299,0.013340112,-0.02411731,-0.06677997,0.027024068,0.009373014,-0.030435506,0.023345828,-0.0073963897,0.027847387,-0.014256384,-0.010493048,0.009620121,-0.056365605,-0.05569122,-0.0799932,-0.05989176,-0.01585644,0.036598776,0.0097936075,0.05117466,-0.024699315,-0.06619789,0.0056239245,-0.019495694
335,335,strumming guitar,0.11861647,-0.03312681,-0.025451906,-0.008689754,-0.035413858,0.004348238,-0.0041391514,-0.08706798,-0.018929198,-0.04571561,0.07979682,0.005767523,0.0033019467,-0.10657618,0.038071916,-0.048912626,0.029673805,0.06430021,0.0050868317,-0.012313262,-0.116868645,-0.081311986,0.044392876,0.014664784,-0.044843197,0.07115778,0.049011,-0.05422636,-0.0901109,0.025307087,0.06281768,-0.025399785,-0.0741449,0.04135061,0.0008658916,0.0806613,0.053845488,0.009725286,0.12165854,-0.016769486,0.047781415,-0.04772754,0.0061115967,0.06334702,-0.004073563,0.05315936,-0.025310662,-0.0009436626,0.019497937,-0.05070141,-0.012602806,-0.14308538,-0.01685891,0.06391803,0.07728554,-0.0045147147,0.016474165,0.02398701,0.072279714,-0.107689165,0.0066230213,-0.012869734,-0.013357205,-0.03229125,-0.056429736,-0.04903826,0.025688354,-0.061429985,-0.026362862
336,336,surfing crowd,0.009752449,0.07757315,-0.06424613,0.057986252,0.049120665,0.048295245,-0.09729524,0.058708172,-0.075340845,0.0146414,0.0018858423,0.019522175,0.071884684,0.08410786,-0.013751268,-0.018358858,0.021567661,-0.020945538,0.051831525,-0.0681159,-0.042402975,0.008565153,0.013400664,0.008812761,0.008258535,-0.08625609,0.02550266,0.015988527,0.037091527,-0.059970316,0.050757896,-0.11624569,-0.01626005,-0.07647002,0.006839415,0.083527684,0.09826414,0.07263995,0.09084847,0.007936509,-0.05649559,-0.041597642,0.055536285,-0.08701332,-0.014268817,0.044214908,-0.04688982,0.02450217,0.019295126,0.013660061,-0.03152714,-0.030192927,-0.08382026,0.0130290985,-0.008741302,-0.014598903,-0.022203958,-0.0110895075,-0.003887102,0.051088825,0.06030409,-0.0163507,0.05388482,0.11078354,0.057403468,0.12108311,-0.016779501,-0.022727063,-0.037698247
337,337,surfing water,0.020760631,0.07804575,0.08438026,0.018234415,-0.067991,0.054315418,-0.011257852,0.01688531,-0.014928314,0.048002306,0.14788765,0.096121706,-0.0113075925,-0.029359523,-0.044955604,0.026969232,0.014298918,-0.0016208123,-0.033888616,-0.006233491,-0.002472924,-0.008152574,-0.01347604,0.032202814,0.04753026,0.008902673,0.0429585,-0.057701662,0.06918074,-0.09713693,0.018899616,-0.09142779,0.009661155,0.04905774,-0.023637705,-0.082507685,-0.020213932,-0.02306135,-0.054582655,0.030824184,-0.07440497,0.013146826,0.020973122,-0.026922844,0.032375406,0.0036222516,0.014820967,0.042439476,-0.06179628,0.041500255,0.012333462,0.051346865,-0.09978514,-0.07446561,-0.013280318,0.0065907547,0.00023834221,-0.03876221,-0.010300886,0.0035613934,-0.0069801975,0.0020641447,0.009182945,-0.0017552404,-0.049129225,-0.035711095,-0.04731565,0.030362561,0.032529105
338,338,sweeping floor,-0.017228065,-0.019770037,0.017078476,-0.1509406,-0.0021737292,0.027036287,-0.0054771584,-0.026200905,-0.015203887,0.013598463,0.032366194,-0.010098068,0.06464257,0.060874835,0.0010321949,-0.014923782,0.011088783,-0.06623393,0.043988828,0.044140518,-0.061360482,0.017124044,-0.033160497,-0.030169668,-0.09445598,0.014468931,-0.062745206,0.020441,-0.0125070885,-0.04090424,-0.0022698294,0.01908212,0.00012174621,0.06780726,0.039768543,-0.010963637,0.057258654,0.045526024,-0.031174794,0.0236887,0.018483452,-0.009616512,-0.048103873,0.029110426,0.06296919,0.030391552,0.001256213,0.014488585,-0.012649118,0.038350705,0.04509391,-0.04794842,-0.008291384,0.02000042,-0.053079233,0.041048754,0.00920068,-0.02140021,0.051400866,0.037646726,0.025283055,0.04084835,0.0031202994,0.13482384,-0.097898,0.04154603,0.00305688,-0.08840405,0.09007912
339,339,swimming backstroke,0.025747946,0.06462052,0.06306955,-0.027428314,0.030281335,0.1379632,-0.0923781,-0.043616433,0.01768738,0.019109573,0.051732108,-3.1013522e-05,0.043071564,0.0077480185,-0.0171985,-0.014826411,-0.032099467,0.014070811,-0.049534053,0.047335036,0.047955487,-0.02008134,0.026114456,-0.09948993,0.029630408,0.006702032,-0.019124592,-0.01900233,-0.047976017,-0.008331325,-0.011163667,0.04533129,-0.025946036,0.003978111,0.03359064,-0.12728162,0.105278425,-0.075997494,0.049147457,0.03369841,0.061438378,0.042554744,0.044975758,-0.07392294,0.03878354,-0.0005936455,0.07226125,0.022562748,0.0059807785,-0.035469867,-0.0075789113,0.094067186,0.028856415,0.03061712,-0.01816713,0.039044466,-0.06435253,0.010521029,0.009447303,-0.015247354,0.012681497,-0.044945367,0.012861879,0.078692146,0.021193523,0.012556459,0.04585169,0.03620299,-0.018453047
340,340,swimming breast stroke,-0.029540993,0.106598474,0.04121703,-0.013303339,-0.0046651196,0.16140719,-0.06548629,-0.0008792982,0.038474914,0.071431786,-0.050654743,0.05056071,0.06369422,-0.027954541,0.04380197,-0.02607951,-0.03769712,0.07580956,-0.0074868035,0.08782242,0.04846059,-0.016196232,-0.0052603837,0.019071471,-0.000787091,-0.0023053773,0.03806088,0.107726015,-0.02020951,-0.043431275,-0.025851015,-0.0349853,-0.041759305,0.025537213,0.07234691,-0.03456025,0.11984435,-0.008769311,0.040774487,-0.031498823,-0.015907291,0.05225257,-0.091810696,-0.02430247,-0.05853057,-0.055864964,0.048454024,-0.031656586,-0.010839763,0.0363312,0.0069574835,-0.05902597,0.001902882,0.03901436,0.039791,0.054067217,-0.020355238,0.083172925,-0.015684532,-0.04928959,-0.016463298,0.018058565,-0.068280436,0.12927708,0.05958432,-0.014142254,0.056860972,0.071780846,-0.060167447
341,341,swimming butterfly stroke,0.07358208,0.07733628,0.08578088,0.012710847,-0.017884823,0.06598092,-0.101949826,0.016583212,-0.05298875,0.03335654,-0.037322886,0.060734257,0.09210329,-0.044797074,0.017104626,-0.07232202,-0.04421369,0.0053925533,0.00854601,-0.004299689,0.07508087,0.039192997,0.044323355,-0.006234778,-0.038723443,0.0063364534,-0.010890048,-0.013552804,0.037817407,-0.044845037,0.0073770927,-0.038840048,-0.043618478,-0.033245973,0.034234073,-0.068365246,0.09884453,-0.048974264,0.0143619375,0.07184679,-0.026677106,0.04257786,0.024799298,-0.045953777,0.025954084,-0.066436306,0.034610778,-0.070700765,0.019961255,0.048226792,0.04921951,0.04979354,0.00229437,0.08868403,0.04817691,0.082722396,-0.07126093,-0.017155971,-0.021392325,-0.031931274,-0.08104973,0.021218838,-0.07163185,0.073299214,0.07639666,-0.05116316,0.0027920827,-0.063302174,0.05546211
342,342,swing dancing,-0.023500225,0.00020151475,-0.07076642,0.013036474,-0.022089956,0.047786977,0.14076702,-0.06752157,-0.039881527,0.0702118,0.032634113,-0.056616213,0.07233732,0.061193872,0.008477134,-0.019571492,-0.019278465,0.0016061626,-0.06001955,0.035270732,0.059106026,0.030980418,-0.04186725,0.035406575,0.009255212,0.005151054,0.023756452,-0.01091332,0.04463604,-0.06160928,-0.020682333,0.050304893,-0.13430588,-0.046435848,0.036432568,0.088952065,-0.025255876,-0.024052091,-0.09417911,-0.012623072,0.01965728,0.01649437,-0.124738015,0.030859903,0.007778983,0.016713021,0.013686823,0.0014024023,0.019264542,-0.091039695,0.009286959,-0.02644382,-0.04086564,-0.064999565,-0.027548037,-0.036560915,-0.08715405,-0.036532536,0.0390521,0.009833716,0.10910399,0.026969772,0.019282732,0.053462915,0.020800006,0.016163813,-0.07905245,-0.009470086,0.011906464
343,343,swinging legs,0.0064007575,0.0048358836,0.05837488,-0.008606759,-0.09549478,0.03534772,0.018369172,-0.0779431,-0.00034720905,-0.04467997,0.0017878994,0.07213141,-0.027962867,0.061643723,0.044376075,0.032760557,-0.045731172,-0.04671971,-0.006448595,0.012943059,-0.05365842,-0.04618408,0.08317089,0.028883472,-0.011063266,-0.030477062,-0.08498274,0.010438523,0.031040838,-0.027376823,-0.0026390231,0.02451872,0.062904425,-0.06539854,-0.049696226,-0.057365235,-0.029010253,-0.013644341,0.019164603,0.0267389,0.07604188,0.010087468,-0.030244447,0.06996618,0.106826976,-0.003594432,-0.013618104,-0.02540394,0.017267011,-0.011916572,-0.031117633,0.013760658,0.018792778,0.013455484,0.048417456,-0.048575193,-0.0018173957,-0.008111831,-0.015135241,0.010542266,0.08447228,0.041744903,0.06201557,0.022212712,0.07379905,0.08740944,-0.06284936,0.020957544,-0.03578555
344,344,swinging on something,-0.13090415,-0.0059476914,0.03575131,-0.026312219,-0.10748176,-0.04884227,-0.0044510844,0.05475379,-0.0016294015,-0.07207366,0.014693084,0.06686397,-0.03084485,-0.089212455,-0.021678569,0.041069593,0.054372467,-0.013168458,-0.002591839,-0.019746687,-0.11033817,0.027039941,0.050103076,0.051246244,-0.062702425,-0.020098176,-0.014133581,-0.017811343,0.019198047,0.04998264,-0.015325586,0.0402221,0.07329357,-0.0032943832,0.012795251,0.005495403,-0.044592835,-0.07059247,0.052884884,0.114295036,-0.08372523,0.040865093,-0.017794231,0.10415521,0.026792068,0.012486675,0.0249147,0.11926621,-0.05390212,0.033351935,0.020538721,-0.0035812687,-0.009064359,0.05565601,-0.02878954,-0.06334327,-0.0419199,-0.0046577463,0.045574754,-0.013302344,0.10294116,0.05939764,-0.034522057,0.030889835,0.077660725,-0.04061839,0.0027830382,-0.06438955,0.017624293
345,345,sword fighting,-0.11337041,0.01607588,-0.021029206,0.017141437,-0.057279497,-0.004157098,0.023653645,0.050847244,-0.037343044,-0.054908175,0.008755597,-0.05685644,-0.05261419,0.056111347,0.023600597,-0.00675891,-0.017398722,0.008826692,0.029436398,0.059649497,-0.056028344,-0.07301389,-0.10119817,0.07903015,-0.055094264,0.07716125,0.05606506,0.07800305,-0.050886847,0.054777104,0.005247758,0.006100647,0.07980153,0.03769622,-0.014142273,0.008489812,-0.020923,-0.029875372,0.018235361,0.022157462,-0.02408157,-0.13098407,0.0034725284,-0.1180713,-0.05380324,-0.05355751,0.07290782,-0.008868223,0.08663924,-0.050955255,-0.024884768,0.03379803,0.05952191,-0.0015487727,0.04558928,-0.082470864,0.025925208,0.03237844,0.03445105,-0.12477908,0.016911797,0.054524887,-0.036604222,0.028355582,0.01996887,0.010476072,-0.058760546,-0.07997809,0.023136329
346,346,tai chi,-0.03708865,0.028293861,-0.038775124,0.0507031,-0.14753,0.01974974,0.045640912,0.038344245,0.09254188,-0.09323871,-0.026782501,0.06105835,0.010278403,0.01047108,-0.0021394962,0.029473236,0.011349791,0.0274586,0.022663165,0.039676268,0.032817222,0.006368585,-0.14229956,-0.027446665,-0.01918924,0.006675129,0.008364623,-0.012335479,0.012082521,0.049046844,-0.08375948,0.063513555,-0.06632989,-0.023233883,0.03390332,0.042093106,-0.14072365,-0.044882584,-0.018102402,-0.036428984,0.079631135,-0.08486858,0.054369625,-0.04938316,-0.12056494,-0.05892843,0.052431915,-0.036024768,-0.037886333,0.040865697,-0.029702812,-0.021398285,-0.0152491415,-0.0018070135,0.01692673,-0.033845678,0.01513581,-0.0022052648,-0.09707124,0.020244317,-0.047180243,-0.05778475,0.011979915,0.09338362,0.013504503,0.09016421,0.04827763,-0.0477065,0.07906911
347,347,taking a shower,0.048933618,-0.078713484,-0.07200125,-0.002461465,-0.016497018,-0.0239428,-0.00087439286,0.012071237,-0.05166125,-0.029844578,0.022423161,-0.02267464,0.03391704,0.013411226,0.0132755125,0.111503124,-0.03360129,0.051416893,0.009305621,-0.030179022,0.05418124,-0.04623419,-0.0002227365,-0.032208927,0.092649706,-0.017919524,-0.0036213663,0.0018107707,-0.015408193,0.037848063,-0.001524407,-0.03759317,0.032379936,0.028088102,-0.083223686,0.049575254,0.013570283,0.036771953,0.02823887,0.08385674,0.024169909,-0.030735336,0.011852589,0.08085677,0.029675618,-0.07586439,-0.05444345,0.013802374,0.007066083,-0.021492412,0.055490308,0.06928243,-0.097454354,0.032697205,-0.055629566,-0.06722151,-0.02644134,0.06333342,-0.062223718,0.035668153,-0.029531779,0.09386772,-0.071450055,-0.009977691,-0.012235638,-0.08685008,0.12286523,-0.018852904,-0.06172728
348,348,tango dancing,0.0018954104,0.038963284,-0.081079826,-0.055751156,-0.031269196,0.053748447,0.0342971,-0.009271193,0.07435909,-0.061951537,-0.0036751428,0.053275213,0.11611898,0.041150566,-0.06452093,-0.0046460326,0.019097358,0.05586806,-0.034283444,0.07263086,0.087429635,-0.018533014,-0.032563735,0.059897974,0.04335579,-0.024121337,-0.035856362,0.0223429,0.007554868,-0.0030515408,-0.006606004,-0.010778085,0.004121499,0.037004903,-0.053176403,0.007874474,-0.085633144,-0.02331106,-0.031575315,0.057592243,-0.07251938,-0.030372413,-0.07483715,0.010556584,-0.062499367,0.030054718,0.049593404,0.08226401,-0.030614346,-0.054075383,0.020755626,-0.033320107,-0.024351778,-0.00527435,0.025187988,-0.071109936,0.014128545,-0.0019372548,0.10678662,0.0796782,0.019553734,0.08929922,0.01814464,0.07839079,-0.054736573,-0.017940104,0.0024526156,-0.03681482,-0.014762094
349,349,tap dancing,0.02614015,0.027911613,0.0074281804,-0.009270522,-0.012516804,0.037618995,0.03169237,-0.044253666,-0.11010735,0.024386467,-0.009006773,-0.11353212,0.0036388207,0.06865918,-0.07255023,-0.06800468,0.037383717,-0.0933745,-0.06591136,0.09819915,0.052438706,0.078712836,0.015748441,0.050816104,0.14207949,0.03291147,0.04720673,0.014911558,-0.0026709847,-0.01414486,0.05802355,0.080760345,0.032869317,0.060606375,-0.020063838,0.044335634,-0.04777754,0.00821949,0.0491468,-0.028172657,0.069526754,0.06272951,-0.03094898,0.08893105,0.0052009784,-0.03437827,-0.022896118,-0.041512437,0.076509,-0.04046205,-0.11504939,0.0005500661,-0.067521036,0.0110824,0.022446537,-0.03859388,-0.028154625,0.009219346,-0.027194243,-0.009818627,-0.015424315,-0.029701257,-0.01629613,-0.062283635,-0.0071568927,-0.011637774,-0.010921605,0.07303172,-0.0023077615
350,350,tapping guitar,0.009669238,-0.029555634,-0.018832909,0.04036439,-0.025964474,-0.03120861,0.015111348,-0.042999305,0.000261202,-0.04773737,0.086835116,0.016776409,-0.033046413,-0.023776375,0.044555612,-0.07381338,-0.05141422,0.024870455,-0.029845921,0.050755613,0.048240073,0.055828724,0.010496475,0.12420277,-0.046807088,-0.07018937,-0.0144505,-0.060160667,-0.054925803,-0.08167915,0.03740243,-0.07755044,-0.11630023,0.07080836,0.056356624,-0.03411811,0.027715897,0.05306104,0.008829669,0.0062211156,0.00018730573,-0.013469557,-0.07209715,-0.057457443,0.017683178,-0.0014748536,-0.089630954,0.03293703,-0.045709208,-0.08734432,0.037902314,-0.011660139,-0.014257727,-0.0024305861,0.028972017,-0.084577106,0.013709699,0.040605992,-0.009887946,-0.03617257,0.02658167,0.05759708,-0.01992973,-0.038291752,0.050528258,-0.019179592,-0.031661395,-0.020396423,0.0079815015
351,351,tapping pen,0.08326843,0.047797237,-0.044225134,0.055138882,0.1372099,0.004080803,0.007188843,-0.030526936,-0.07743799,0.038933467,-0.0146784615,-0.0034268561,-0.07127176,0.0011464317,0.09805087,-0.0027330408,0.053621665,0.07264743,-0.009968542,0.04515123,0.019732313,-0.0865912,0.012240869,0.033687323,-0.082416125,-0.050190307,-0.019292388,0.030274635,-0.054911174,-0.048460655,0.03232536,0.035788395,0.030305538,0.03942809,0.012411641,0.023454085,-0.02713769,0.040454194,-0.029952405,-0.032383062,-0.040006306,0.056541845,0.015724095,-0.023983553,0.0028707017,-0.04953849,-0.0016898261,0.02690198,-0.0026784688,0.02659114,-0.007620588,-0.045896478,0.01148133,-0.050188042,0.04469172,0.035221063,0.017580695,-0.09732616,0.049678795,0.10149377,0.034011193,-0.011131836,-0.06899889,-0.01682857,0.08684576,0.0034114118,-0.0016642045,0.031214753,-0.08074145
352,352,tasting beer,0.046496727,-0.030972451,0.033133663,0.020317247,-0.00487806,-0.0013767082,0.040139366,-0.041490544,0.13917825,0.020959202,0.010151653,0.0040773046,0.043677542,-0.047603488,-0.0018197282,-0.022521425,-0.0057893484,0.029316671,-0.120924756,-0.01118894,-0.016115863,0.040030062,0.051733356,-0.06344367,-0.020491827,-0.028639587,0.021937272,-0.05168398,-0.10955843,0.013995342,0.014806716,0.027048185,-0.012266344,0.012614455,-0.04044089,-0.015237351,0.024525417,-0.056451406,-0.043098412,-0.015650125,-0.006155958,0.007663086,-0.02698855,0.082242325,0.0032946486,0.019972049,0.05789162,0.02134866,-0.008857736,0.015619742,-0.0745949,-0.02455845,0.027880752,0.034838695,0.005520469,0.021232136,-0.044158608,-0.052860647,0.04455524,-0.0025499966,-0.04030781,0.027578488,-0.03469387,-0.03985957,-0.011738308,0.096081294,-0.0037237648,-0.05420315,-0.030779362
353,353,tasting food,-0.01174185,-0.065936126,0.03259268,0.020989206,0.010262645,0.02654638,-0.067167446,0.025151707,0.07907451,0.09679965,-0.02089367,-0.011233287,0.0008511457,-0.055753008,0.008922133,0.0379317,0.047826916,0.068769306,-0.0201331,0.08381873,-0.007921109,0.015816934,-0.0741384,-0.035841282,0.013659719,-0.050894327,-0.04639702,-0.033991262,-0.045272313,-0.015534887,-0.042220566,0.0034927428,0.034505844,0.037468936,-0.017668378,0.0030545287,-0.038456693,0.004344153,-0.03224867,-0.04964558,0.03178896,0.004270952,-0.04322334,0.074491985,-0.0006638537,0.005522345,-0.0041645747,-0.052405674,-0.01380876,-0.009389866,-0.03634678,0.017927494,0.005331858,-0.038406674,-0.008850368,-0.070741154,0.01745557,-0.03966111,-0.055167746,-0.06733379,-0.042935822,-0.018135224,0.03886505,-0.012136293,-0.03473531,0.023449585,-0.039093874,-0.03609848,0.06603323
354,354,testifying,0.06807441,-0.0963013,-0.016472356,-0.017660355,0.014597217,-0.09619944,0.106909394,0.026286615,0.08689933,0.00952752,-0.01062386,0.07118357,0.09205474,0.08442376,-0.09634542,-0.045510184,-0.001585735,0.09909288,-0.04506866,0.04776767,0.03844084,-0.018669799,0.054034762,0.04306913,0.03623264,0.024130426,-0.048591223,0.019620948,0.08246318,-0.076515436,0.05525794,0.015863849,-0.012322623,0.042180784,-0.03852988,0.015835816,-0.011342015,0.011108335,-0.04207371,0.047609273,-0.062317923,0.055978183,0.057072677,-0.09390558,-0.06289809,-0.030738937,0.002955325,-0.03354467,0.07021733,-0.009460876,0.09203233,-0.046544835,-0.0012815123,-0.03860349,-0.032576337,0.06434417,-0.026073664,0.046465352,0.020302847,-0.025006372,0.0066636223,-0.034195498,0.01987676,0.0063859522,0.042843617,-0.005181893,-0.026602821,-0.06696133,-0.105785005
